,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
CPTICHNG  Index,0.010832051996474221,0.00035000923233558326,0.00432302878944243,0.00883722031438812,0.0008710228615478173,0.003104559980062083,0.028317893174250257,0.23956354152081205,96.65806770357463
US_3m_MA5,0.007882128272144467,0.010776236314509895,0.0013509551646420808,0.0053213970909552375,0.0010885762897180104,0.0015875065894346522,0.028006799721404345,0.23693175500869001,96.89499945858331
INFE5,0.00047994859644811145,0.0017443120354616666,0.00566495640966346,0.004083721075884102,0.010811011177132136,0.00376207362615503,0.026546022920744504,0.22457388425947325,97.11957334284278
US_1y_MA50,0.003228866778444259,0.006892377123571429,0.0004990911489928932,0.0034189924244588206,0.004034564516228866,0.006173619174553207,0.024247511166249475,0.20512894841111193,97.3247022912539
US_6m_MA5,0.009663985035011438,0.006344135669742834,0.003491333652778699,0.0011114093231446886,0.00010117843981519022,0.0031323226019852337,0.023844364722478084,0.20171841256273124,97.52642070381663
GSCI,0.0037357144888896633,0.0047854208767099385,0.002277851214075817,0.0017804890301807927,0.006678833220529595,0.004554129972435718,0.023812438802821526,0.20144832586058253,97.72786902967721
GJGB2  Index,0.005931491198326514,0.0013939724033662395,0.00028704893277212536,0.007607327453027877,0.0017784415907309053,0.005462311555493752,0.022460593133717413,0.19001199003971586,97.91788101971693
US_6m_MA10,0.0045104662592290465,0.004459819008552371,0.0025381759034891374,0.00047968195791246585,0.0029110718043769703,0.0073830352902867925,0.022282250223846785,0.18850324576870545,98.10638426548563
VIX,0.002349845215449487,0.009576140936251839,0.002621895209071841,0.00449322437348174,0.0016658327768657752,0.0012937126918700303,0.02200065120299071,0.18612097607406528,98.2925052415597
EURJPY   Index,0.005817642810397027,0.0002816941055029939,0.0039196758829283095,2.9367771792175866e-05,0.0048507130605486,0.006927269095398531,0.021826362726567638,0.1846465314746293,98.47715177303432
CS,0.0006527171576554213,0.0014128778546959643,0.0009484098838125264,0.007271508176641563,0.001732341841233444,0.009528937679204779,0.0215467925932437,0.18228142575047082,98.6594331987848
ER4  Index,0.0017780474154278636,0.004588015843182802,0.001563740661367774,0.004964594729244709,0.006252642255276442,0.001274800393730402,0.020421841298229992,0.1727645695841737,98.83219776836897
ER3  Index,0.0021733178291469812,0.004600885324180126,0.00762645760551095,0.001461841631680727,0.0012769263703376055,0.002241515088826418,0.019380943849682808,0.1639587916401885,98.99615656000915
V2X  Index,0.004399167083095943,0.0025992367073767106,0.004679274456610285,0.0027865749379390784,0.0006499588208127395,0.003070368852205902,0.018184580858040658,0.1538378072343698,99.14999436724352
HCS,0.0026200261204456874,0.0048307262172989736,0.0042087778195672235,0.0007946668375545543,0.0012372597027429922,0.0030908205934165756,0.016782277291026007,0.14197460799372955,99.29196897523725
ED5  Index,0.00029678555125337925,0.001130777333577952,0.010030940150412546,0.000815292641921481,0.00043937723467024625,0.002972786616394651,0.015685959528230257,0.13269998561022742,99.42466896084748
EUUCEMU  Index,0.0011309685435364285,0.005439594788371616,0.0006225779687331428,0.0005172067883650944,0.0033032678163229363,0.00398206934509672,0.014995685250425939,0.12686040744690943,99.5515293682944
GJTB3MO  Index,0.0017596401242555982,0.0008546241249740315,0.003153617444909975,1.6706755200761382e-06,0.0016036710293964639,0.005053509481170103,0.012426732880226247,0.10512759971236595,99.65665696800676
PMI_release,0.0022193206513523764,0.00309345382471589,0.002022710460931619,0.00126742256201725,0.0014660986440442867,0.0018563893701870192,0.011925395513248442,0.1008863888853143,99.75754335689207
INF_release,0.0022152043106093864,0.002792431565724571,0.002297135806485489,0.0008327783198504798,0.0009400841050424172,0.0019061560131462378,0.010983790120858582,0.09292060127788292,99.85046395816995
CU_release,0.003934564262290973,0.001990264753467076,0.001995705794163363,0.000482986121529243,0.0019420496227442925,0.00011247239245535451,0.010458042946650302,0.08847288851115694,99.93893684668112
UN_release,0.0011137938902833204,0.0015008320633051204,0.002076004785741725,0.00018311277222474268,0.0010986340300293003,0.0012456650770459625,0.007218042618630171,0.06106315331889028,100.0
